product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Switch OLED stuck / bricked at logo boot up screen,"Reviewed in the United States on March 25, 2022",Color: White | Style: Console,True,"Mine worked 1 month then permanently stuck booting up in logo screen despite soft&hard resets. I contacted this seller, but the seller ignored my request to exchange for another switch that works.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Analog stick broke after only 1 month, just from normal play. No reason to break.","Reviewed in the United States on October 10, 2022",Color: White | Style: Console,True,Also has awful bluetooth problems,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,LOVE LOVE LOVE,"Reviewed in the United States on October 23, 2022",Color: Neon Blue and Red | Style: Console,False,I upgraded from a Switch Lite to a Switch OLED. The battery life is AWESOME! Lasts a full day and it’s still charged. I am in love with the size of the screen. It’s HUGE. I’m so glad I upgraded.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Scalpers everywhere,"Reviewed in the United States on March 1, 2022",Color: White | Style: Console,True,Scalpers are everywhere. Not worth buying a $450 console for twice the amount. There are probably many kids who cannot get this as a gift because it is out of price range.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,"Scammed , I ordered a Switch Oled and It wasn't a switch , it was a Power A controller","Reviewed in the United States on January 1, 2022",Color: Neon Blue and Red | Style: Console,True,I ordered a Nintendo Switch OLED and when the order showed up it was not a switch OLED in the box it was a Nintendo Switch Controller POWER A controller I was scammed.,5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,broken and opened,"Reviewed in the United States on May 8, 2022",Color: White | Style: Console,True,Item was labeled as new but arrived in open packaging and in pieces. completely shattered AND missing a joycon. Complete and utter scam,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great Product,"Reviewed in the United States on April 3, 2022",Color: White | Style: Console,False,"I find the Nintendo Switch a great product to buy.  Some reasons that drew me into buying such an expensive gaming console is because the Switch is portable, has lots of interesting games, and has a lot of cool features.First, the Nintendo swich is portable.  It is almost considered a handheld device.  I can play with the Switch on the couch, hook it up to my computer or television.  The possibilities are endless.  When I go on a trip, I can pack it up and take it with me.  I can’t really do that with the Xbox or the Playstation.  The Xbox and the Playstation have to be connected to the TV in order to play with it, not to mention all of the wires and plugs that have to be packed up.  It’s not convenient like the Nintendo Switch.  The new Switch has a battery life of 9 hours compared to the older models which was 6.5 hours. That’s almost 3 more hours per charge.  The screen is approximately 6.2 inches which is comfortable for my eyes so that they don't have to squint to look at the screen.  The detachable joy cons are really nice to have.  They are light and wrap around your wrist.  The switch is not like any gaming console out there.  It’s a one of a kind because it’s a gaming console that is portable and that can also hook up to your TV.  There is nothing else out there like it.Next, the Switch offers a wide variety of games from fighting games like Super Smash bros, racing games like Mario Kart, to building simulators like Minecraft.  They also have developed a wide variety of fantasy games like the Legend of Zelda.  My favorite game to play with my family is Mario Kart because it has different characters, challenges, race courses and cars to choose from. It’s very interactive so you feel like you are actually in the game yourself.  I can play it for hours because it is so addicting.Lastly,  the overall look of the Switch is just awesome.  The design is simple but comes in a variety of colors and themes.  You can buy different color joycons (controller) and a pro controller along with  different color cases to make the Switch your very own.  The choices are endless and are what caught my eyes.Overall at $299, I think the Nintendo Switch is a good buy.  It’s very portable, has a wide variety of games for the family and has a very sleek design.  I would recommend buying one if it is within your budget and you love to play games.",10 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Item received was NOT new,"Reviewed in the United States on June 1, 2022",Color: Neon Blue and Red | Style: Console,True,The OLED switch is nice but it already had an account on it.,6 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Was sent a regular switch in an OLED box.,"Reviewed in the United States on March 7, 2022",Color: Neon Blue and Red | Style: Console,True,"Was sent a regular switch in an OLED box. Box had been opened, there were fingerprints and no dust shield on the screen..",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Poor customer service!,"Reviewed in the United States on April 16, 2022",Color: Neon Blue and Red | Style: Console,True,Poor customer service. The product I got is defective. I sent a message and didn't get a reply back.,3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,It’s Great but Aux port is messed up after a few months,"Reviewed in the United States on April 3, 2022",Color: White | Style: Console,True,It’s a great system.  Aux port is messed up and can’t chat. Also Bluetooth doesn’t seem to have a microphone capability.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Received the box with everything but the switch,"Reviewed in the United States on September 5, 2022",Color: White | Style: Console,True,scam,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Ordered for myself expecting a new switch oled. Instead I got a used one. Be careful,"Reviewed in the United States on May 12, 2022",Color: White | Style: Console,True,Ordered for myself expecting a new switch oled. Instead I got a used one. Be careful,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Wow,"Reviewed in the United States on September 2, 2022",Color: Splatoon | Style: Console,False,"Bought this day one and it is wow, the only downside is that I have to download all my games again. And also I ordered the Bluetooth adapter from amazon, so I could pair my ps5 with it and like the title says wow. If you have the old switch and want to update look no further.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Beautiful,"Reviewed in the United States on August 27, 2022",Color: Splatoon | Style: Console,False,"This was a perfect gift for my 12 year old. As a huge splatoon fan it goes great with their collection. After using their launch edition switch since 2017 I felt it was about time for an upgrade so as an early birthday present I was able to grab this for them. The artwork is gorgeous, the joy-cons look amazing and fit so well with the theme of the bundle. The charging dock is beautiful as well. The overall look and feel of the console is perfect. The resolution both in handheld and in TV mode is night and day compared to the original switch. This was a much wanted/needed upgrade for such a good kid. I’d recommend this for any collector or fan of the series.  Next, Is to just wait two more weeks for the game to release!!!",45 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,"As a portable console, the Switch is pretty good... as home console.. pretty unreliable.","Reviewed in the United States on November 18, 2022",Color: White | Style: Console,False,"Bought a Switch a couple of weeks ago to have for a hybrid system. As a portable system it's not bad. I had to by a pro controller, since the joycons are too small for extended play. As a home system, it's pretty crap. The video output is unreliable, and there are times the video output doesn't work at all (when plugging system back into docking station), even though the sound comes through crystal clear. DONT buy if you to use it as a hybrid system. If intend to keep it permanently docked or as portable.. it should be fine.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Glitchy,"Reviewed in the United States on April 18, 2022",Color: White | Style: Console,True,Game never played right was glitchy the whole time. Cost too much for what I got.,2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"Beautifully designed console that excels in battery life, screen quality, and game library.","Reviewed in the United States on August 29, 2022",Color: Splatoon | Style: Console,False,"Beyond what is written in the headline, I'd also like to note that the device really stands out as an art piece in your setup compared to the white or neon versions.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Not worth that much more than original,"Reviewed in the United States on December 23, 2021",Color: White | Style: Console,True,"The OLED screen is better, I'm not arguing about that. I do not think it is worth spending the extra money for",6 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,1.0,Total scam!!! Not new! No charger! No TV HDMI chords. Canceling Amazon!,"Reviewed in the United States on January 21, 2022",Color: White | Style: Console,True,Total scam!!! Not new! No charger! No TV HDMI chords. Canceling Amazon!What a joke!,10 people found this helpful
